FID,FID_Divisi,Division,MaintCntyC,LocCntyCod,RouteClass,RouteNumbe,RouteQuali,RouteInven,Direction,TravelDire,RouteMaint,RouteName,StreetName,SrcDocType,SrcDocID,GeoDocType,GeoDocID,RouteID,MPLength,LaneMiles,BeginMp1,EndMp1,BeginFeatu,EndFeature,RouteID2,BeginMp2,EndMp2,RouteID3,BeginMp3,EndMp3,RouteID4,BeginMp4,EndMp4,RouteID5,BeginMp5,EndMp5,RouteID6,BeginMp6,EndMp6,AADT,AadtDate,AADTTruck,AadttMulti,AadttSingl,AccessCont,AddDate,AddDocID,AddDocType,BarePvmtRo,BaseDetail,BaseThickn,DesignSpd,FcltyType,FuncClass,FuncClassD,HOVLnCount,HOVType,ImprvDate,ImprvDocID,ImprvDocTy,ImprvType,LaneWidth,LftPvdShld,LftShldrTy,LftShldrWi,LftTrnLnTy,LftTrnLnWi,MaintOps,MedianType,MedianWidt,NHS,NHSDate,OwnerName,OwnerType,PeakLanes,PostedRout,ROW,RtPvdShldr,RtShldrTyp,RtShldrWid,RtTrnLnTyp,RtTrnLnWid,SampleID,SpeedLimit,MilitaryBa,STRAHNETDa,STRAHNETTy,SrfcDetail,SrfcThickn,SrfcType,SrfcWidth,TerrainTyp,ThruLaneCo,TollCharge,TollID,TollType,MunPopGrou,TownCode,TownName,TrkRoute,TrkRouteDa,UrbanType,UrbanID,UrbanPop,Shape_Leng,FID_NC_N_s,Id,gridcode,Shape_Le_1,Shape_Area
2625,74493,1,021,021,5,99699,0,0,BD,Both,Non-System,NS-99699,S Moseley St, , , , ,50099699021,0.020074000000000,0.040148000000000,0.197258000000000,0.217332000000000,50099786021,DEAD-END, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,, , , , ,0.000000000000000,0, ,7,,0, ,, , , ,0,0, ,0, ,0,0, ,0,0,, ,4,0, ,0,0, ,0, ,0,0,0,0,,0, ,0.000000000000000,Bitum,0,1,2, ,0, ,3,0110,Edenton,0,, ,0,0,105.989864394999998,46385,46385,9,131.805004634999989,0.262559669123000
2626,74508,1,027,027,5,99063,0,0,BD,Both,Non-System,NS-99063,Pompano Ln, , , , ,50099063027,0.066196000000000,0.066196000000000,0.198268000000000,0.264464000000000,50099078027,50099490027, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,, , , , ,0.000000000000000,0, ,7,,0, ,, , , ,0,0, ,0, ,0,0, ,0,0,, ,98,0, ,0,0, ,0, ,0,0,0,0,,0, ,0.000000000000000,Unpaved,0,1,1, ,0, ,0, , ,0,, ,0,0,349.512114385000018,46385,46385,9,131.805004634999989,0.262559669123000
2627,74535,1,027,027,5,99050,0,0,BD,Both,Non-System,NS-99050,Rock Ln, , , , ,50099050027,0.065752000000000,0.065752000000000,0.199088000000000,0.264840000000000,50099078027,50099490027, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,, , , , ,0.000000000000000,0, ,7,,0, ,, , , ,0,0, ,0, ,0,0, ,0,0,, ,98,0, ,0,0, ,0, ,0,0,0,0,,0, ,0.000000000000000,Unpaved,0,1,1, ,0, ,0, , ,0,, ,0,0,347.172662971000022,46385,46385,9,131.805004634999989,0.262559669123000
2628,74558,1,070,070,4,1403,0,0,BD,Both,System,SR-1403,Ulster Dr,N, ,A,2012,40001403070,0.022182000000000,0.044364000000000,0.199000000000000,0.221182000000000,40001409070,Pseudo, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,12/31/1978 0:00:00, , , , ,0.000000000000000,0, ,7,,0, ,12/31/1995 0:00:00, , ,IP,0,0,Grass,0, ,0,0, ,0,0,, ,0,0, ,50,0,Grass,0, ,0,0,25,0,,0, ,0.000000000000000,Bitum,18,1,2, ,0, ,0, , ,0,,Urban Cluster,26686,3,117.808805108000001,46385,46385,9,131.805004634999989,0.262559669123000
2629,74578,1,027,027,4,1349,0,0,BD,Both,System,SR-1349,S Marshall Rd,N, ,N, ,40001349027,0.010000000000000,0.020000000000000,0.200000000000000,0.210000000000000,Pseudo,40001348027, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,12/31/1991 0:00:00, , , , ,0.000000000000000,0, ,7,,0, ,, , , ,0,0,Grass,0, ,0,0, ,0,0,, ,0,0, ,60,0,Grass,0, ,0,0,55,0,,0, ,0.000000000000000,Bitum,20,1,2, ,0, ,0, , ,0,, ,0,0,51.704373570700000,46385,46385,9,131.805004634999989,0.262559669123000
2630,74587,1,072,072,4,1237,0,0,BD,Both,System,SR-1237,Foreman Bundy Rd,N, ,A, ,40001237072,0.260203000000000,0.520406000000000,0.200000000000000,0.460203000000000,40001238072,BC000070, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,12/31/1930 0:00:00, , , , ,0.000000000000000,0, ,7,,0, ,12/31/1989 0:00:00, , ,RS,0,0,Grass,6, ,0,0, ,0,0,, ,0,0, ,0,0,Grass,6, ,0,0,55,0,,0, ,0.000000000000000,Bitum,18,1,2, ,0, ,0, , ,0,, ,0,0,1373.008920620000026,46385,46385,9,131.805004634999989,0.262559669123000
2631,74624,1,070,070,5,99314,0,0,BD,Both,Non-System,NS-99314,Persse St, , , , ,50099314070,0.037957000000000,0.037957000000000,0.201606000000000,0.239563000000000,50099887070,50099080070, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,, , , , ,0.000000000000000,0, ,7,,0, ,, , , ,0,0, ,0, ,0,0, ,0,0,, ,4,0, ,0,0, ,0, ,0,0,0,0,,0, ,0.000000000000000, ,0,1,0, ,0, ,5,0111,Elizabeth City,0,,Urban Cluster,26686,3,200.409490994999999,46385,46385,9,131.805004634999989,0.262559669123000
2632,74801,1,072,072,5,99596,0,0,BD,Both,Non-System,NS-99596,E Hidden Valley Trl, , , , ,50099596072,0.015301000000000,0.015301000000000,0.199636000000000,0.214937000000000,50099486072,50099490072, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,, , , , ,0.000000000000000,0, ,7,,0, ,, , , ,0,0, ,0, ,0,0, ,0,0,, ,98,0, ,0,0, ,0, ,0,0,0,0,,0, ,0.000000000000000,Unpaved,0,1,1, ,0, ,0, , ,0,, ,0,0,80.781824926100001,46385,46385,9,131.805004634999989,0.262559669123000
2633,74860,1,027,027,5,99546,0,0,BD,Both,Non-System,NS-99546,Bass Ln, , , , ,50099546027,0.066425000000000,0.066425000000000,0.200024000000000,0.266449000000000,50099078027,50099490027, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,, , , , ,0.000000000000000,0, ,7,,0, ,, , , ,0,0, ,0, ,0,0, ,0,0,, ,98,0, ,0,0, ,0, ,0,0,0,0,,0, ,0.000000000000000,Unpaved,0,1,1, ,0, ,0, , ,0,, ,0,0,350.721998530000008,46385,46385,9,131.805004634999989,0.262559669123000
2634,74861,1,070,070,5,99432,0,0,BD,Both,Non-System,NS-99432,Flora St, , , , ,50099432070,0.027307000000000,0.027307000000000,0.200438000000000,0.227745000000000,50099316070,50099093070, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,, , , , ,0.000000000000000,0, ,7,,0, ,, , , ,0,0, ,0, ,0,0, ,0,0,, ,4,0, ,0,0, ,0, ,0,0,0,0,,0, ,0.000000000000000, ,0,1,0, ,0, ,5,0111,Elizabeth City,0,,Urban Cluster,26686,3,144.181613341999991,46385,46385,9,131.805004634999989,0.262559669123000
2635,74938,1,037,037,4,1127,0,0,BD,Both,System,SR-1127,Little Island Rd,N, ,N, ,40001127037,0.932939000000000,1.865878000000000,0.200000000000000,1.132939000000000,40001118037,50099884037, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,12/31/1930 0:00:00, , , , ,0.000000000000000,0, ,7,,0, ,12/31/1992 0:00:00, , ,IP,0,0,Grass,0, ,0,0, ,0,0,, ,0,0, ,0,0,Grass,0, ,0,0,55,0,,0, ,0.000000000000000,Bitum,20,1,2, ,0, ,0, , ,0,, ,0,0,4928.129117350000342,46385,46385,9,131.805004634999989,0.262559669123000
2636,75151,1,027,027,5,99077,0,0,BD,Both,Non-System,NS-99077,Orions Way, , , , ,50099077027,0.080056000000000,0.160112000000000,0.201876000000000,0.281932000000000,50099951027,50099633027, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,, , , , ,0.000000000000000,0, ,7,,0, ,, , , ,0,0, ,0, ,0,0, ,0,0,, ,98,0, ,0,0, ,0, ,0,0,0,0,,0, ,0.000000000000000,Bitum,0,1,2, ,0, ,0, , ,0,, ,0,0,422.609075748999999,46385,46385,9,131.805004634999989,0.262559669123000
2637,75213,1,070,070,5,99122,0,0,BD,Both,Non-System,NS-99122,Second St, , , , ,50099122070,0.095311000000000,0.095311000000000,0.204257000000000,0.299568000000000,50099457070,40001411070, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,, , , , ,0.000000000000000,0, ,7,,0, ,, , , ,0,0, ,0, ,0,0, ,0,0,, ,4,0, ,0,0, ,0, ,0,0,0,0,,0, ,0.000000000000000, ,0,1,0, ,0, ,5,0111,Elizabeth City,0,,Urban Cluster,26686,3,503.236783043999992,46385,46385,9,131.805004634999989,0.262559669123000
2638,75252,1,021,021,4,1167,0,0,BD,Both,System,SR-1167,Rockfish St,N, ,N, ,40001167021,0.207849000000000,0.415698000000000,0.202151000000000,0.410000000000000,50099934021,40001120021, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,12/31/1992 0:00:00, , , , ,0.000000000000000,0, ,7,,0, ,, , , ,0,0,Grass,0, ,0,0, ,0,0,, ,0,0, ,60,0,Grass,0, ,0,0,25,0,,0, ,0.000000000000000,Bitum,16,1,2, ,0, ,0, , ,0,, ,0,0,1091.426476379999940,46385,46385,9,131.805004634999989,0.262559669123000
2639,75339,1,070,070,5,99121,0,0,BD,Both,Non-System,NS-99121,Selden St, , , , ,50099121070,0.057841000000000,0.057841000000000,0.203680000000000,0.261521000000000,50099362070,50099080070, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,, , , , ,0.000000000000000,0, ,7,,0, ,, , , ,0,0, ,0, ,0,0, ,0,0,, ,4,0, ,0,0, ,0, ,0,0,0,0,,0, ,0.000000000000000, ,0,1,0, ,0, ,5,0111,Elizabeth City,0,,Urban Cluster,26686,3,305.395344374999979,46385,46385,9,131.805004634999989,0.262559669123000
2640,75357,1,021,021,5,99696,0,0,BD,Both,Non-System,NS-99696,Sandy Terrace Dr, , , , ,50099696021,0.100862000000000,0.100862000000000,0.202769000000000,0.303631000000000,50099983021,50099840021, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,, , , , ,0.000000000000000,0, ,7,,0, ,, , , ,0,0, ,0, ,0,0, ,0,0,, ,99,0, ,0,0, ,0, ,0,0,0,0,,0, ,0.000000000000000, ,0,1,0, ,0, ,0, , ,0,, ,0,0,532.495469046000039,46385,46385,9,131.805004634999989,0.262559669123000
2641,75376,1,070,070,5,99364,0,0,BD,Both,Non-System,NS-99364,Massachusetts Ave, , , , ,50099364070,0.070757000000000,0.070757000000000,0.202553000000000,0.273310000000000,50099405070,40001164070, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,, , , , ,0.000000000000000,0, ,7,,0, ,, , , ,0,0, ,0, ,0,0, ,0,0,, ,4,0, ,0,0, ,0, ,0,0,0,0,,0, ,0.000000000000000, ,0,1,0, ,0, ,5,0111,Elizabeth City,0,,Urban Cluster,26686,3,373.592091567000011,46385,46385,9,131.805004634999989,0.262559669123000
2642,75408,1,070,070,5,99265,0,0,BD,Both,Non-System,NS-99265,S Dyer St, , , , ,50099265070,0.077609000000000,0.077609000000000,0.204482000000000,0.282091000000000,50099080070,29000017070, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,, , , , ,0.000000000000000,0, ,7,,0, ,, , , ,0,0, ,0, ,0,0, ,0,0,, ,4,0, ,0,0, ,0, ,0,0,0,0,,0, ,0.000000000000000, ,0,1,0, ,0, ,5,0111,Elizabeth City,0,,Urban Cluster,26686,3,409.724685389000001,46385,46385,9,131.805004634999989,0.262559669123000
2643,75483,1,027,027,5,99007,0,0,BD,Both,Non-System,NS-99007,Sunrise Ln, , , , ,50099007027,0.046699000000000,0.093398000000000,0.205020000000000,0.251719000000000,50099489027,50099458027, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,, , , , ,0.000000000000000,0, ,7,,0, ,, , , ,0,0, ,0, ,0,0, ,0,0,, ,98,0, ,0,0, ,0, ,0,0,0,0,,0, ,0.000000000000000,Bitum,0,1,2, ,0, ,0, , ,0,, ,0,0,246.540822912000010,46385,46385,9,131.805004634999989,0.262559669123000
2644,75578,1,021,021,5,99765,0,0,OI,One-way,Non-System,NS-99765,Court St, , , , ,50099765021,0.072173000000000,0.072173000000000,0.207438000000000,0.279611000000000,50099755021,50099751021, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,, , , , ,0.000000000000000,0, ,7,,0, ,, , , ,0,0, ,0, ,0,0, ,0,0,, ,4,0, ,0,0, ,0, ,0,0,0,0,,0, ,0.000000000000000,Bitum,0,1,1, ,0, ,3,0110,Edenton,0,, ,0,0,380.977433243999997,46385,46385,9,131.805004634999989,0.262559669123000
2645,75691,1,027,027,5,99044,0,0,BD,Both,Non-System,NS-99044,Salt House Rd, , , , ,50099044027,0.169537000000000,0.339074000000000,0.206136000000000,0.375673000000000,50099152027,DEAD-END, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,, , , , ,0.000000000000000,0, ,7,,0, ,, , , ,0,0, ,0, ,0,0, ,0,0,, ,98,0, ,0,0, ,0, ,0,0,0,0,,0, ,0.000000000000000,Bitum,0,1,2, ,0, ,0, , ,0,, ,0,0,895.134183763999999,46385,46385,9,131.805004634999989,0.262559669123000
2646,75702,1,070,070,5,99325,0,0,BD,Both,Non-System,NS-99325,Park St, , , , ,50099325070,0.044104000000000,0.044104000000000,0.207653000000000,0.251757000000000,50099409070,50099071070, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,, , , , ,0.000000000000000,0, ,7,,0, ,, , , ,0,0, ,0, ,0,0, ,0,0,, ,4,0, ,0,0, ,0, ,0,0,0,0,,0, ,0.000000000000000, ,0,1,0, ,0, ,5,0111,Elizabeth City,0,,Urban Cluster,26686,3,232.867137270000001,46385,46385,9,131.805004634999989,0.262559669123000
2647,75739,1,070,070,5,99362,0,0,BD,Both,Non-System,NS-99362,McPherson St, , ,A,2019,50099362070,0.162078000000000,0.162078000000000,0.206634000000000,0.368712000000000,50099301070,50099416070, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,, , , , ,0.000000000000000,0, ,7,,0, ,, , , ,0,0, ,0, ,0,0, ,0,0,, ,0,0, ,0,0, ,0, ,0,0,0,0,,0, ,0.000000000000000, ,0,1,0, ,0, ,5,0111,Elizabeth City,0,,Urban Cluster,26686,3,855.761308162999967,46385,46385,9,131.805004634999989,0.262559669123000
2648,75761,1,015,015,4,1179,0,0,BD,Both,System,SR-1179,Tulip Tree Dr,P,Camden_2014_11_50607,A,2012,40001179015,0.179000000000000,0.358000000000000,0.206000000000000,0.385000000000000,40001181015,DEAD-END, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,11/6/2014 0:00:00,CAMDEN_2014_11_50607,Petition, ,ABC,6.000000000000000,0, ,7,,0, ,, , , ,10,0,Grass,0, ,0,0, ,0,0,, ,0,0, ,60,0,Grass,0, ,0,0,55,0,,0,S9.5A,2.000000000000000,Bitum,20,1,2, ,0, ,0, , ,0,, ,0,0,946.895495589999996,46385,46385,9,131.805004634999989,0.262559669123000
2649,75763,1,070,070,4,1319,0,0,BD,Both,System,SR-1319,Casey St,N, ,A,2012,40001319070,0.007801000000000,0.015602000000000,0.205532000000000,0.213333000000000,50099907070,Pseudo, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,12/31/1952 0:00:00, , , , ,0.000000000000000,0, ,7,,0, ,12/31/1984 0:00:00, , ,RS,0,0,Grass,3, ,0,0, ,0,0,, ,0,0, ,60,0,Grass,3, ,0,0,25,0,,0, ,0.000000000000000,Bitum,18,1,2, ,0, ,0, , ,0,,Urban Cluster,26686,3,41.249847535400001,46385,46385,9,131.805004634999989,0.262559669123000
2650,75842,1,070,070,5,99468,0,0,BD,Both,Non-System,NS-99468,Crescent Dr, , , , ,50099468070,0.055062000000000,0.055062000000000,0.208742000000000,0.263804000000000,40001164070,50099831070, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,, , , , ,0.000000000000000,0, ,7,,0, ,, , , ,0,0, ,0, ,0,0, ,0,0,, ,4,0, ,0,0, ,0, ,0,0,0,0,,0, ,0.000000000000000, ,0,1,0, ,0, ,5,0111,Elizabeth City,0,,Urban Cluster,26686,3,290.712329236000016,46385,46385,9,131.805004634999989,0.262559669123000
2651,75942,1,021,021,5,99701,0,0,BD,Both,Non-System,NS-99701,S Broad St, , , , ,50099701021,0.078494000000000,0.156988000000000,0.207962000000000,0.286456000000000,50099677021,DEAD-END, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,, , , , ,0.000000000000000,0, ,7,,0, ,, , , ,0,0, ,0, ,0,0, ,0,0,, ,4,0, ,0,0, ,0, ,0,0,0,0,,0, ,0.000000000000000,Bitum,0,1,2, ,0, ,3,0110,Edenton,0,, ,0,0,414.413401351000005,46385,46385,9,131.805004634999989,0.262559669123000
2652,76094,1,072,072,4,1447,0,0,BD,Both,System,SR-1447,Soundward Ln,N, ,N, ,40001447072,0.065298000000000,0.130596000000000,0.210000000000000,0.275298000000000,40001445072,50099749072, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,12/31/1998 0:00:00, , , , ,0.000000000000000,0, ,7,,0, ,12/31/2007 0:00:00, , ,RS,0,0,Grass,0, ,0,0, ,0,0,, ,0,0, ,60,0,Grass,0, ,0,0,55,0,,0, ,0.000000000000000,Bitum,18,1,2, ,0, ,0, , ,0,, ,0,0,338.078452588000005,46385,46385,9,131.805004634999989,0.262559669123000
2653,76102,1,021,021,5,99698,0,0,BD,Both,Non-System,NS-99698,S Oakum St, , , , ,50099698021,0.028726000000000,0.057452000000000,0.208988000000000,0.237714000000000,50099755021,50099751021, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,, , , , ,0.000000000000000,0, ,7,,0, ,, , , ,0,0, ,0, ,0,0, ,0,0,, ,4,0, ,0,0, ,0, ,0,0,0,0,,0, ,0.000000000000000,Bitum,0,1,2, ,0, ,3,0110,Edenton,0,, ,0,0,151.656325103999990,46385,46385,9,131.805004634999989,0.262559669123000
2654,76152,1,070,070,5,99382,0,0,BD,Both,Non-System,NS-99382,Lambsberry Cir, , , , ,50099382070,0.162873000000000,0.162873000000000,0.210791000000000,0.373664000000000,50099156070,50099350070, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,, , , , ,0.000000000000000,0, ,7,,0, ,, , , ,0,0, ,0, ,0,0, ,0,0,, ,99,0, ,0,0, ,0, ,0,0,0,0,,0, ,0.000000000000000, ,0,1,0, ,0, ,5,0111,Elizabeth City,0,,Urban Cluster,26686,3,859.911776457999963,46385,46385,9,131.805004634999989,0.262559669123000
2655,76197,1,070,070,5,99134,0,0,BD,Both,Non-System,NS-99134,S Mcmorrine St, , , , ,50099134070,0.107764000000000,0.107764000000000,0.211631000000000,0.319395000000000,40001268070,50099119070, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,, , , , ,0.000000000000000,0, ,7,,0, ,, , , ,0,0, ,0, ,0,0, ,0,0,, ,4,0, ,0,0, ,0, ,0,0,0,0,,0, ,0.000000000000000, ,0,1,0, ,0, ,5,0111,Elizabeth City,0,,Urban Cluster,26686,3,568.979331427000034,46385,46385,9,131.805004634999989,0.262559669123000
2656,76228,1,027,027,5,99247,0,0,BD,Both,Non-System,NS-99247,Thayne Dr, , ,A,2016,50099247027,0.067167000000000,0.067167000000000,0.211375000000000,0.278542000000000,50098961027,DEAD-END, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,, , , , ,0.000000000000000,0, ,7,,0, ,, , , ,0,0, ,0, ,0,0, ,0,0,, ,0,0, ,0,0, ,0, ,0,0,0,0,,0, ,0.000000000000000, ,0,1,0, ,0, ,0, , ,0,, ,0,0,354.637840091999976,46385,46385,9,131.805004634999989,0.262559669123000
2657,76238,1,070,070,5,99498,0,0,BD,Both,Non-System,NS-99498,Bunnells Ave, , , , ,50099498070,0.106046000000000,0.106046000000000,0.211449000000000,0.317495000000000,50099371070,DEAD-END, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,, , , , ,0.000000000000000,0, ,7,,0, ,, , , ,0,0, ,0, ,0,0, ,0,0,, ,4,0, ,0,0, ,0, ,0,0,0,0,,0, ,0.000000000000000, ,0,1,0, ,0, ,5,0111,Elizabeth City,0,,Urban Cluster,26686,3,559.922682398000006,46385,46385,9,131.805004634999989,0.262559669123000
2658,76295,1,027,027,5,99459,0,0,BD,Both,Non-System,NS-99459,Lakeside Dr, , , , ,50099459027,0.090966000000000,0.181932000000000,0.212820000000000,0.303786000000000,50099810027,50099450027, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,, , , , ,0.000000000000000,0, ,7,,0, ,, , , ,0,0, ,0, ,0,0, ,0,0,, ,98,0, ,0,0, ,0, ,0,0,0,0,,0, ,0.000000000000000,Bitum,0,1,2, ,0, ,0, , ,0,, ,0,0,480.292906813000002,46385,46385,9,131.805004634999989,0.262559669123000
2659,76296,1,027,027,5,99026,0,0,BD,Both,Non-System,NS-99026,Seabird Way, , , , ,50099026027,0.032428000000000,0.032428000000000,0.212541000000000,0.244969000000000,50099040027,50099082027, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,, , , , ,0.000000000000000,0, ,7,,0, ,, , , ,0,0, ,0, ,0,0, ,0,0,, ,98,0, ,0,0, ,0, ,0,0,0,0,,0, ,0.000000000000000, ,0,1,0, ,0, ,0, , ,0,, ,0,0,171.218486487999996,46385,46385,9,131.805004634999989,0.262559669123000
2660,76353,1,015,015,4,1166,0,0,BD,Both,System,SR-1166,Japonica Dr,N, ,N, ,40001166015,0.080000000000000,0.160000000000000,0.210000000000000,0.290000000000000,40001167015,40001168015, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,12/31/1987 0:00:00, , , , ,0.000000000000000,0, ,7,,0, ,, , , ,0,0,Grass,0, ,0,0, ,0,0,, ,0,0, ,60,0,Grass,0, ,0,0,25,0,,0, ,0.000000000000000,Bitum,20,1,2, ,0, ,0, , ,0,, ,0,0,424.116990884000018,46385,46385,9,131.805004634999989,0.262559669123000
