FID,FID_Divisi,Division,MaintCntyC,LocCntyCod,RouteClass,RouteNumbe,RouteQuali,RouteInven,Direction,TravelDire,RouteMaint,RouteName,StreetName,SrcDocType,SrcDocID,GeoDocType,GeoDocID,RouteID,MPLength,LaneMiles,BeginMp1,EndMp1,BeginFeatu,EndFeature,RouteID2,BeginMp2,EndMp2,RouteID3,BeginMp3,EndMp3,RouteID4,BeginMp4,EndMp4,RouteID5,BeginMp5,EndMp5,RouteID6,BeginMp6,EndMp6,AADT,AadtDate,AADTTruck,AadttMulti,AadttSingl,AccessCont,AddDate,AddDocID,AddDocType,BarePvmtRo,BaseDetail,BaseThickn,DesignSpd,FcltyType,FuncClass,FuncClassD,HOVLnCount,HOVType,ImprvDate,ImprvDocID,ImprvDocTy,ImprvType,LaneWidth,LftPvdShld,LftShldrTy,LftShldrWi,LftTrnLnTy,LftTrnLnWi,MaintOps,MedianType,MedianWidt,NHS,NHSDate,OwnerName,OwnerType,PeakLanes,PostedRout,ROW,RtPvdShldr,RtShldrTyp,RtShldrWid,RtTrnLnTyp,RtTrnLnWid,SampleID,SpeedLimit,MilitaryBa,STRAHNETDa,STRAHNETTy,SrfcDetail,SrfcThickn,SrfcType,SrfcWidth,TerrainTyp,ThruLaneCo,TollCharge,TollID,TollType,MunPopGrou,TownCode,TownName,TrkRoute,TrkRouteDa,UrbanType,UrbanID,UrbanPop,Shape_Leng,FID_NC_M1_,Id,gridcode,Shape_Le_1,Shape_Area
163,7806,2,007,007,5,99397,0,0,BD,Both,Non-System,NS-99397,Hoff Ln, , , , ,50099397007,0.091159000000000,0.091159000000000,0.000000000000000,0.091159000000000,40001717007,DEAD-END, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,, , , , ,0.000000000000000,0, ,7,,0, ,, , , ,0,0, ,0, ,0,0, ,0,0,, ,98,0, ,0,0, ,0, ,0,0,0,0,,0, ,0.000000000000000,Unpaved,0,1,1, ,0, ,0, , ,0,, ,0,0,481.317214159000002,59359,59359,1,220.687714478000004,0.240147358329000
164,7851,2,007,007,5,99389,0,0,BD,Both,Non-System,NS-99389,Hopkins Seafood Rd, , , , ,50099389007,0.315381000000000,0.315381000000000,0.000000000000000,0.315381000000000,40001729007,40001729007, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,, , , , ,0.000000000000000,0, ,7,,0, ,, , , ,0,0, ,0, ,0,0, ,0,0,, ,98,0, ,0,0, ,0, ,0,0,0,0,,0, ,0.000000000000000,Unpaved,0,1,1, ,0, ,0, , ,0,, ,0,0,1665.106325420000076,59359,59359,1,220.687714478000004,0.240147358329000
165,7892,2,007,007,5,99411,0,0,BD,Both,Non-System,NS-99411,Heber St, , , , ,50099411007,0.076973000000000,0.153946000000000,0.000000000000000,0.076973000000000,50098696007,50098826007, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,, , , , ,0.000000000000000,0, ,7,,0, ,, , , ,0,0, ,0, ,0,0, ,0,0,, ,4,0, ,0,0, ,0, ,0,0,0,0,,0, ,0.000000000000000,Bitum,0,1,2, ,0, ,2,0210,Belhaven,0,, ,0,0,406.417981892999990,59359,59359,1,220.687714478000004,0.240147358329000
166,7980,2,007,007,5,99436,0,0,BD,Both,Non-System,NS-99436,Gum Point Rd, , , , ,50099436007,0.949711000000000,0.949711000000000,0.000000000000000,0.949711000000000,30000092007,DEAD-END, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,, , , , ,0.000000000000000,0, ,7,,0, ,, , , ,0,0, ,0, ,0,0, ,0,0,, ,98,0, ,0,0, ,0, ,0,0,0,0,,0, ,0.000000000000000,Unpaved,0,1,1, ,0, ,0, , ,0,, ,0,0,5014.427589730000363,59359,59359,1,220.687714478000004,0.240147358329000
167,8050,1,008,008,5,99438,0,0,BD,Both,Non-System,NS-99438,Vincent Dr, , , , ,50099438008,0.055585000000000,0.055585000000000,0.000000000000000,0.055585000000000,40001500008,50099806008, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,, , , , ,0.000000000000000,0, ,7,,0, ,, , , ,0,0, ,0, ,0,0, ,0,0,, ,98,0, ,0,0, ,0, ,0,0,0,0,,0, ,0.000000000000000,Unpaved,0,1,1, ,0, ,0, , ,0,, ,0,0,293.456358812000019,59359,59359,1,220.687714478000004,0.240147358329000
168,8110,2,007,007,5,99439,0,0,BD,Both,Non-System,NS-99439,Griffins Beach Rd, , , , ,50099439007,0.505106000000000,0.505106000000000,0.000000000000000,0.505106000000000,30000032007,DEAD-END, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,, , , , ,0.000000000000000,0, ,7,,0, ,, , , ,0,0, ,0, ,0,0, ,0,0,, ,98,0, ,0,0, ,0, ,0,0,0,0,,0, ,0.000000000000000,Unpaved,0,1,1, ,0, ,0, , ,0,,Urban Cluster,92404,3,2666.867909699999927,50094,50094,1,0.000107797834062,0.000000000726273
169,8110,2,007,007,5,99439,0,0,BD,Both,Non-System,NS-99439,Griffins Beach Rd, , , , ,50099439007,0.505106000000000,0.505106000000000,0.000000000000000,0.505106000000000,30000032007,DEAD-END, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,, , , , ,0.000000000000000,0, ,7,,0, ,, , , ,0,0, ,0, ,0,0, ,0,0,, ,98,0, ,0,0, ,0, ,0,0,0,0,,0, ,0.000000000000000,Unpaved,0,1,1, ,0, ,0, , ,0,,Urban Cluster,92404,3,2666.867909699999927,59359,59359,1,220.687714478000004,0.240147358329000
170,8124,2,007,007,5,99441,0,0,BD,Both,Non-System,NS-99441,Greenville Ave, , , , ,50099441007,0.005955000000000,0.005955000000000,0.000000000000000,0.005955000000000,40001351007,Pseudo, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,, , , , ,0.000000000000000,0, ,7,,0, ,, , , ,0,0, ,0, ,0,0, ,0,0,, ,99,0, ,0,0, ,0, ,0,0,0,0,,0, ,0.000000000000000, ,0,1,0, ,0, ,0, , ,0,,Urban Cluster,92404,3,31.439265371099999,59359,59359,1,220.687714478000004,0.240147358329000
171,8126,2,007,007,5,99443,0,0,BD,Both,Non-System,NS-99443,Great Gut Rd, , , , ,50099443007,0.396468000000000,0.396468000000000,0.000000000000000,0.396468000000000,40001335007,DEAD-END, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,, , , , ,0.000000000000000,0, ,7,,0, ,, , , ,0,0, ,0, ,0,0, ,0,0,, ,98,0, ,0,0, ,0, ,0,0,0,0,,0, ,0.000000000000000,Unpaved,0,1,1, ,0, ,0, , ,0,, ,0,0,2093.326360370000202,59359,59359,1,220.687714478000004,0.240147358329000
172,8309,2,007,007,5,99442,0,0,BD,Both,Non-System,NS-99442,Greenbriar Ln, , , , ,50099442007,0.100804000000000,0.100804000000000,0.000000000000000,0.100804000000000,50098747007,DEAD-END, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,, , , , ,0.000000000000000,0, ,7,,0, ,, , , ,0,0, ,0, ,0,0, ,0,0,, ,98,0, ,0,0, ,0, ,0,0,0,0,,0, ,0.000000000000000, ,0,1,0, ,0, ,0, , ,0,, ,0,0,532.243591925000032,59359,59359,1,220.687714478000004,0.240147358329000
173,8317,2,007,007,5,99448,0,0,BD,Both,Non-System,NS-99448,Glen Haven Rd E, , , , ,50099448007,0.079958000000000,0.079958000000000,0.000000000000000,0.079958000000000,50099038007,DEAD-END, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,, , , , ,0.000000000000000,0, ,7,,0, ,, , , ,0,0, ,0, ,0,0, ,0,0,, ,98,0, ,0,0, ,0, ,0,0,0,0,,0, ,0.000000000000000,Bitum,0,1,1, ,0, ,0, , ,0,,Urban Cluster,92404,3,422.162725308999995,59359,59359,1,220.687714478000004,0.240147358329000
174,8692,2,007,007,5,99447,0,0,BD,Both,Non-System,NS-99447,Glory Ln, , , , ,50099447007,0.181231000000000,0.181231000000000,0.000000000000000,0.181231000000000,50098395007,DEAD-END, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,, , , , ,0.000000000000000,0, ,7,,0, ,, , , ,0,0, ,0, ,0,0, ,0,0,, ,98,0, ,0,0, ,0, ,0,0,0,0,,0, ,0.000000000000000,Unpaved,0,1,1, ,0, ,0, , ,0,, ,0,0,956.894003014999953,59359,59359,1,220.687714478000004,0.240147358329000
175,8722,2,007,007,5,99453,0,0,BD,Both,Non-System,NS-99453,Garrett Ave, , , , ,50099453007,0.118499000000000,0.118499000000000,0.000000000000000,0.118499000000000,50098834007,DEAD-END, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,, , , , ,0.000000000000000,0, ,7,,0, ,, , , ,0,0, ,0, ,0,0, ,0,0,, ,98,0, ,0,0, ,0, ,0,0,0,0,,0, ,0.000000000000000,Unpaved,0,1,1, ,0, ,0, , ,0,, ,0,0,625.675209156000051,59359,59359,1,220.687714478000004,0.240147358329000
176,8730,1,008,008,5,99456,0,0,BD,Both,Non-System,NS-99456,Steele Pl Ln, , , , ,50099456008,0.962079000000000,0.962079000000000,0.000000000000000,0.962079000000000,40001358008,DEAD-END, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,, , , , ,0.000000000000000,0,Miscellaneous,7,,0, ,, , , ,0,0, ,0, ,0,0, ,0,0,, ,0,0, ,0,0, ,0, ,0,0,0,0,,0, ,0.000000000000000, ,0,1,0, ,0, ,0, , ,0,, ,0,0,5077.247502649999660,59359,59359,1,220.687714478000004,0.240147358329000
177,8737,2,007,007,5,99459,0,0,BD,Both,Non-System,NS-99459,Foster Rd, , , , ,50099459007,0.106987000000000,0.106987000000000,0.000000000000000,0.106987000000000,40001718007,DEAD-END, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,, , , , ,0.000000000000000,0,Miscellaneous,7,,0, ,, , , ,0,0, ,0, ,0,0, ,0,0,, ,0,0, ,0,0, ,0, ,0,0,0,0,,0, ,0.000000000000000, ,0,1,0, ,0, ,0, , ,0,, ,0,0,564.891724189999991,59359,59359,1,220.687714478000004,0.240147358329000
178,8764,2,007,007,5,99476,0,0,BD,Both,Non-System,NS-99476,Elm St, , , , ,50099476007,0.248629000000000,0.497258000000000,0.000000000000000,0.248629000000000,50098927007,50098928007, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,, , , , ,0.000000000000000,0, ,7,,0, ,, , , ,0,0, ,0, ,0,0, ,0,0,, ,4,0, ,0,0, ,0, ,0,0,0,0,,0, ,0.000000000000000,Bitum,0,1,2, ,0, ,2,0210,Belhaven,0,, ,0,0,1312.754607520000036,59359,59359,1,220.687714478000004,0.240147358329000
179,8868,2,007,007,5,99480,0,0,BD,Both,Non-System,NS-99480,Edgewater Beach Rd, , , , ,50099480007,0.064509000000000,0.064509000000000,0.000000000000000,0.064509000000000,40001316007,DEAD-END, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,, , , , ,0.000000000000000,0, ,7,,0, ,, , , ,0,0, ,0, ,0,0, ,0,0,, ,98,0, ,0,0, ,0, ,0,0,0,0,,0, ,0.000000000000000,Bitum,0,1,1, ,0, ,0, , ,0,,Urban Cluster,92404,3,340.601932665999982,59359,59359,1,220.687714478000004,0.240147358329000
180,8871,2,007,007,5,99470,0,0,BD,Both,Non-System,NS-99470,Farmville Ave, , , , ,50099470007,0.082510000000000,0.082510000000000,0.000000000000000,0.082510000000000,40001351007,50098952007, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,, , , , ,0.000000000000000,0, ,7,,0, ,, , , ,0,0, ,0, ,0,0, ,0,0,, ,98,0, ,0,0, ,0, ,0,0,0,0,,0, ,0.000000000000000,Bitum,0,1,1, ,0, ,0, , ,0,, ,0,0,435.646361239999976,59359,59359,1,220.687714478000004,0.240147358329000
181,8902,2,007,007,5,99486,0,0,BD,Both,Non-System,NS-99486,Duck Creek Rd, , , , ,50099486007,0.186136000000000,0.186136000000000,0.000000000000000,0.186136000000000,40001358007,DEAD-END, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,, , , , ,0.000000000000000,0, ,7,,0, ,, , , ,0,0, ,0, ,0,0, ,0,0,, ,98,0, ,0,0, ,0, ,0,0,0,0,,0, ,0.000000000000000,Unpaved,0,1,1, ,0, ,0, , ,0,, ,0,0,982.792473717000007,59359,59359,1,220.687714478000004,0.240147358329000
182,8955,1,008,008,5,99465,0,0,BD,Both,Non-System,NS-99465,Sans Souci Rd, , , , ,50099465008,0.238024000000000,0.238024000000000,0.000000000000000,0.238024000000000,40001500008,DEAD-END, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,, , , , ,0.000000000000000,0, ,7,,0, ,, , , ,0,0, ,0, ,0,0, ,0,0,, ,0,0, ,0,0, ,0, ,0,0,0,0,,0, ,0.000000000000000, ,0,1,0, ,0, ,0, , ,0,, ,0,0,1256.666014399999995,59359,59359,1,220.687714478000004,0.240147358329000
183,9164,2,007,007,5,99479,0,0,BD,Both,Non-System,NS-99479,Edwards Dr, , , , ,50099479007,0.212888000000000,0.212888000000000,0.000000000000000,0.212888000000000,30000099007,DEAD-END, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,, , , , ,0.000000000000000,0, ,7,,0, ,, , , ,0,0, ,0, ,0,0, ,0,0,, ,98,0, ,0,0, ,0, ,0,0,0,0,,0, ,0.000000000000000,Bitum,0,1,1, ,0, ,0, , ,0,, ,0,0,1124.028648890000113,59359,59359,1,220.687714478000004,0.240147358329000
184,9190,1,008,008,5,99481,0,0,BD,Both,Non-System,NS-99481,River Dr, , , , ,50099481008,0.130577000000000,0.130577000000000,0.000000000000000,0.130577000000000,50099746008,50099746008, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,, , , , ,0.000000000000000,0, ,7,,0, ,, , , ,0,0, ,0, ,0,0, ,0,0,, ,98,0, ,0,0, ,0, ,0,0,0,0,,0, ,0.000000000000000,Unpaved,0,1,1, ,0, ,0, , ,0,, ,0,0,689.446824280999977,59359,59359,1,220.687714478000004,0.240147358329000
185,9256,2,007,007,5,99503,0,0,BD,Both,Non-System,NS-99503,Debbi Lynn Ln, , ,A,2016,50099503007,0.440414000000000,0.440414000000000,0.000000000000000,0.440414000000000,40001712007,DEAD-END, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,, , , , ,0.000000000000000,0, ,7,,0, ,, , , ,0,0, ,0, ,0,0, ,0,0,, ,98,0, ,0,0, ,0, ,0,0,0,0,,0, ,0.000000000000000,Unpaved,0,1,1, ,0, ,0, , ,0,, ,0,0,2325.323716549999972,59359,59359,1,220.687714478000004,0.240147358329000
186,9289,1,046,046,5,99497,0,0,BD,Both,Non-System,NS-99497,Wildlife Lane, , , , ,50099497046,0.023741000000000,0.023741000000000,0.000000000000000,0.023741000000000,50099533046,50099532046, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,, , , , ,0.000000000000000,0, ,7,,0, ,, , , ,0,0, ,0, ,0,0, ,0,0,, ,21,0, ,0,0, ,0, ,0,0,0,0,,0, ,0.000000000000000, ,0,1,0, ,0, ,0, , ,0,, ,0,0,125.329185492999997,59359,59359,1,220.687714478000004,0.240147358329000
187,9345,2,007,007,5,99510,0,0,BD,Both,Non-System,NS-99510,Dallas Paul Rd, , , , ,50099510007,0.173483000000000,0.173483000000000,0.000000000000000,0.173483000000000,30000099007,50098343007, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,, , , , ,0.000000000000000,0, ,7,,0, ,, , , ,0,0, ,0, ,0,0, ,0,0,, ,98,0, ,0,0, ,0, ,0,0,0,0,,0, ,0.000000000000000,Unpaved,0,1,1, ,0, ,0, , ,0,, ,0,0,915.979489423000018,59359,59359,1,220.687714478000004,0.240147358329000
188,9349,2,007,007,5,99512,0,0,BD,Both,Non-System,NS-99512,Cypress Bay, , , , ,50099512007,0.045219000000000,0.045219000000000,0.000000000000000,0.045219000000000,40001315007,DEAD-END, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,, , , , ,0.000000000000000,0, ,7,,0, ,, , , ,0,0, ,0, ,0,0, ,0,0,, ,99,0, ,0,0, ,0, ,0,0,0,0,,0, ,0.000000000000000, ,0,1,0, ,0, ,0, , ,0,,Urban Cluster,92404,3,238.753724261999992,59359,59359,1,220.687714478000004,0.240147358329000
189,9357,1,046,046,5,99510,0,0,BD,Both,Non-System,NS-99510,Tunis Road, , , , ,50099510046,0.035984000000000,0.035984000000000,0.000000000000000,0.035984000000000,40001402046,50099942046, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,, , , , ,0.000000000000000,0,Miscellaneous,7,,0, ,, , , ,0,0, ,0, ,0,0, ,0,0,, ,0,0, ,0,0, ,0, ,0,0,0,0,,0, ,0.000000000000000, ,0,1,0, ,0, ,0, , ,0,, ,0,0,189.995213682000013,59359,59359,1,220.687714478000004,0.240147358329000
190,9414,2,007,007,5,99484,0,0,BD,Both,Non-System,NS-99484,East Dr, , , , ,50099484007,0.072556000000000,0.072556000000000,0.000000000000000,0.072556000000000,40001764007,50099858007, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,, , , , ,0.000000000000000,0, ,7,,0, ,, , , ,0,0, ,0, ,0,0, ,0,0,, ,98,0, ,0,0, ,0, ,0,0,0,0,,0, ,0.000000000000000,Unpaved,0,1,1, ,0, ,0, , ,0,, ,0,0,383.057811933999972,59359,59359,1,220.687714478000004,0.240147358329000
191,9446,2,007,007,5,99489,0,0,BD,Both,Non-System,NS-99489,Dogwood Ln, , , , ,50099489007,0.114869000000000,0.114869000000000,0.000000000000000,0.114869000000000,40001732007,DEAD-END, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,, , , , ,0.000000000000000,0, ,7,,0, ,, , , ,0,0, ,0, ,0,0, ,0,0,, ,98,0, ,0,0, ,0, ,0,0,0,0,,0, ,0.000000000000000,Unpaved,0,1,1, ,0, ,0, , ,0,, ,0,0,606.399298165000005,59359,59359,1,220.687714478000004,0.240147358329000
192,9456,1,008,008,5,99488,0,0,BD,Both,Non-System,NS-99488,Rascoe St, , , , ,50099488008,0.113363000000000,0.113363000000000,0.000000000000000,0.113363000000000,29000013008,50099384008, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,, , , , ,0.000000000000000,0, ,7,,0, ,, , , ,0,0, ,0, ,0,0, ,0,0,, ,4,0, ,0,0, ,0, ,0,0,0,0,,0, ,0.000000000000000, ,0,1,0, ,0, ,3,0141,Windsor,0,, ,0,0,598.540053156999988,59359,59359,1,220.687714478000004,0.240147358329000
193,9479,2,007,007,5,99491,0,0,BD,Both,Non-System,NS-99491,Dockside Ln, , , , ,50099491007,0.081587000000000,0.081587000000000,0.000000000000000,0.081587000000000,40001351007,50099228007, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,, , , , ,0.000000000000000,0, ,7,,0, ,, , , ,0,0, ,0, ,0,0, ,0,0,, ,99,0, ,0,0, ,0, ,0,0,0,0,,0, ,0.000000000000000, ,0,1,0, ,0, ,0, , ,0,,Urban Cluster,92404,3,430.710896972999990,59359,59359,1,220.687714478000004,0.240147358329000
194,9566,2,007,007,5,99514,0,0,BD,Both,Non-System,NS-99514,Daniels St, , , , ,50099514007,0.040398000000000,0.040398000000000,0.000000000000000,0.040398000000000,40001730007,50098699007, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,, , , , ,0.000000000000000,0, ,7,,0, ,, , , ,0,0, ,0, ,0,0, ,0,0,, ,98,0, ,0,0, ,0, ,0,0,0,0,,0, ,0.000000000000000,Unpaved,0,1,1, ,0, ,0, , ,0,, ,0,0,213.271628711999995,59359,59359,1,220.687714478000004,0.240147358329000
195,9849,2,007,007,5,99531,0,0,BD,Both,Non-System,NS-99531,Commodore Pt, , , , ,50099531007,0.024879000000000,0.024879000000000,0.000000000000000,0.024879000000000,40001779007,DEAD-END, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,, , , , ,0.000000000000000,0, ,7,,0, ,, , , ,0,0, ,0, ,0,0, ,0,0,, ,0,0, ,0,0, ,0, ,0,0,0,0,,0, ,0.000000000000000, ,0,1,0, ,0, ,0, , ,0,, ,0,0,131.360598745999994,59359,59359,1,220.687714478000004,0.240147358329000
196,9978,1,046,046,5,99532,0,0,BD,Both,Non-System,NS-99532,Sea Gull Lane, , , , ,50099532046,0.005684000000000,0.005684000000000,0.000000000000000,0.005684000000000,50099497046,50099866046, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,, , , , ,0.000000000000000,0, ,7,,0, ,, , , ,0,0, ,0, ,0,0, ,0,0,, ,98,0, ,0,0, ,0, ,0,0,0,0,,0, ,0.000000000000000,Unpaved,0,1,1, ,0, ,0, , ,0,, ,0,0,30.011581359200001,59359,59359,1,220.687714478000004,0.240147358329000
197,9997,2,007,007,5,99539,0,0,BD,Both,Non-System,NS-99539,Circle Grove Farm Rd, , , , ,50099539007,0.210369000000000,0.210369000000000,0.000000000000000,0.210369000000000,20000264007,Pseudo, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,, , , , ,0.000000000000000,0, ,7,,0, ,, , , ,0,0, ,0, ,0,0, ,0,0,, ,98,0, ,0,0, ,0, ,0,0,0,0,,0, ,0.000000000000000,Unpaved,0,1,1, ,0, ,0, , ,0,, ,0,0,1110.734713269999929,59359,59359,1,220.687714478000004,0.240147358329000
198,10344,2,007,007,5,99555,0,0,BD,Both,Non-System,NS-99555,Cattlelot Ln, , , , ,50099555007,0.439450000000000,0.439450000000000,0.000000000000000,0.439450000000000,40001717007,DEAD-END, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,, , , , ,0.000000000000000,0, ,7,,0, ,, , , ,0,0, ,0, ,0,0, ,0,0,, ,98,0, ,0,0, ,0, ,0,0,0,0,,0, ,0.000000000000000,Unpaved,0,1,1, ,0, ,0, , ,0,, ,0,0,2320.166123900000002,59359,59359,1,220.687714478000004,0.240147358329000
199,10355,2,007,007,5,99552,0,0,BD,Both,Non-System,NS-99552,Cee Bee Marina Ln, , , , ,50099552007,0.112477000000000,0.112477000000000,0.000000000000000,0.112477000000000,30000099007,DEAD-END, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,, , , , ,0.000000000000000,0, ,7,,0, ,, , , ,0,0, ,0, ,0,0, ,0,0,, ,99,0, ,0,0, ,0, ,0,0,0,0,,0, ,0.000000000000000, ,0,1,0, ,0, ,0, , ,0,, ,0,0,593.832160548000047,59359,59359,1,220.687714478000004,0.240147358329000
