FID,FID_Divisi,Division,MaintCntyC,LocCntyCod,RouteClass,RouteNumbe,RouteQuali,RouteInven,Direction,TravelDire,RouteMaint,RouteName,StreetName,SrcDocType,SrcDocID,GeoDocType,GeoDocID,RouteID,MPLength,LaneMiles,BeginMp1,EndMp1,BeginFeatu,EndFeature,RouteID2,BeginMp2,EndMp2,RouteID3,BeginMp3,EndMp3,RouteID4,BeginMp4,EndMp4,RouteID5,BeginMp5,EndMp5,RouteID6,BeginMp6,EndMp6,AADT,AadtDate,AADTTruck,AadttMulti,AadttSingl,AccessCont,AddDate,AddDocID,AddDocType,BarePvmtRo,BaseDetail,BaseThickn,DesignSpd,FcltyType,FuncClass,FuncClassD,HOVLnCount,HOVType,ImprvDate,ImprvDocID,ImprvDocTy,ImprvType,LaneWidth,LftPvdShld,LftShldrTy,LftShldrWi,LftTrnLnTy,LftTrnLnWi,MaintOps,MedianType,MedianWidt,NHS,NHSDate,OwnerName,OwnerType,PeakLanes,PostedRout,ROW,RtPvdShldr,RtShldrTyp,RtShldrWid,RtTrnLnTyp,RtTrnLnWid,SampleID,SpeedLimit,MilitaryBa,STRAHNETDa,STRAHNETTy,SrfcDetail,SrfcThickn,SrfcType,SrfcWidth,TerrainTyp,ThruLaneCo,TollCharge,TollID,TollType,MunPopGrou,TownCode,TownName,TrkRoute,TrkRouteDa,UrbanType,UrbanID,UrbanPop,Shape_Leng,FID_NC_M2_,Id,gridcode,Shape_Le_1,Shape_Area
904,45801,1,028,028,5,98384,0,0,BD,Both,Non-System,NS-98384,Lands End Way, , , , ,50098384028,0.149572000000000,0.299144000000000,0.124185000000000,0.273757000000000,50098572028,40001242028, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,, , , , ,0.000000000000000,0, ,7,,0, ,, , , ,0,0, ,0, ,0,0, ,0,0,, ,98,0, ,0,0, ,0, ,0,0,0,0,,0, ,0.000000000000000,Bitum,0,1,2, ,0, ,0, , ,0,, ,0,0,789.727267749000021,30886,30886,1,189.529020027000001,0.692616464252000
905,45908,1,028,028,4,1237,0,0,BD,Both,System,SR-1237,Kohler Dr,N, ,A,2012,40001237028,0.013643000000000,0.027286000000000,0.125714000000000,0.139357000000000,50098645028,50098561028, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000,850,2020,0,0,0, ,12/31/1930 0:00:00, , , , ,0.000000000000000,0, ,7,,0, ,12/31/1983 0:00:00, , ,RS,0,0,Grass,4, ,0,0, ,0,0,, ,0,0, ,0,0,Grass,4, ,0,0,25,0,,0, ,0.000000000000000,Bitum,18,1,2, ,0, ,0, , ,0,, ,0,0,72.116407025000001,30886,30886,1,189.529020027000001,0.692616464252000
906,45967,1,028,028,3,12,0,0,BD,Both,System,NC-12, , , , , ,30000012028,0.094021000000000,0.188042000000000,0.127548000000000,0.221569000000000,50098356028,50098202028, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000,2100,2020,163,23,140, ,, , , , ,0.000000000000000,0, ,5,,0, ,, , , ,0,0, ,0, ,0,0, ,0,0,, ,0,0, ,0,0, ,0, ,0,0,25,0,,0, ,3.000000000000000,AC_AC,0,1,2, ,0, ,0, , ,0,, ,0,0,496.426760779000006,30886,30886,1,189.529020027000001,0.692616464252000
907,46047,1,028,028,5,99028,0,0,BD,Both,Non-System,NS-99028,Orlando Meekins Ln, , ,A,2016,50099028028,0.106466000000000,0.212932000000000,0.127654000000000,0.234120000000000,Pseudo,40001217028, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,, , , , ,0.000000000000000,0, ,7,,0, ,, , , ,0,0, ,0, ,0,0, ,0,0,, ,98,0, ,0,0, ,0, ,0,0,0,0,,0, ,0.000000000000000, ,0,1,2, ,0, ,0, , ,0,,Urban Cluster,44965,3,564.271205463000001,30886,30886,1,189.529020027000001,0.692616464252000
908,46108,1,028,028,4,1508,0,0,BD,Both,System,SR-1508,Seabreeze Dr,N, ,N, ,40001508028,0.054000000000000,0.108000000000000,0.126000000000000,0.180000000000000,40001545028,40001509028, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,12/31/2001 0:00:00, , , , ,0.000000000000000,0, ,7,,0, ,, , , ,0,0, ,0, ,0,0, ,0,0,, ,0,0, ,60,0, ,0, ,0,0,55,0,,0, ,0.000000000000000,Unpaved,15,1,2, ,0, ,0, , ,0,, ,0,0,287.178158492000023,30886,30886,1,189.529020027000001,0.692616464252000
909,46130,1,028,028,5,99487,0,0,BD,Both,Non-System,NS-99487,Barbican Way, , , , ,50099487028,0.037712000000000,0.037712000000000,0.128212000000000,0.165924000000000,50099752028,50099202028, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,, , , , ,0.000000000000000,0, ,7,,0, ,, , , ,0,0, ,0, ,0,0, ,0,0,, ,99,0, ,0,0, ,0, ,0,0,0,0,,0, ,0.000000000000000, ,0,1,0, ,0, ,2,0126,Manteo,0,,Urban Cluster,54199,3,199.112068439000012,30886,30886,1,189.529020027000001,0.692616464252000
910,46172,1,028,028,2,64,2,0,EB,One-way,System,US-64 BYP,Virginia Dare Memorial Bridge,N, ,A,2007,22000064028,0.059762000000000,0.119524000000000,0.128162000000000,0.187924000000000,Pseudo,Pseudo, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000,5100,2020,470,140,330,Partial,12/31/2003 0:00:00, , ,Y, ,0.000000000000000,65, ,3,,0, ,12/31/2003 0:00:00, , ,NL,0,4,Bitum,10, ,0,0,RPB,4,1,, ,0,0, ,80,4,Bitum,10, ,0,0,60,0,,0, ,0.000000000000000,Bitum,30,1,2, ,0, ,0, , ,0,,Urban Cluster,54199,3,315.531633530000022,30886,30886,1,189.529020027000001,0.692616464252000
911,46569,1,048,048,4,1132,0,0,BD,Both,System,SR-1132,Second St,N, ,N, ,40001132048,0.090000000000000,0.180000000000000,0.130000000000000,0.220000000000000,30000045048,30000045048, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,12/31/1950 0:00:00, , , , ,0.000000000000000,0, ,5,,0, ,12/31/1989 0:00:00, , ,RS,0,0,Grass,2, ,0,0, ,0,0,, ,0,0, ,0,0,Grass,2, ,0,0,55,0,,0, ,0.000000000000000,Bitum,16,1,2, ,0, ,0, , ,0,, ,0,0,498.022416668000005,30886,30886,1,189.529020027000001,0.692616464252000
912,46593,1,048,048,4,1362,0,0,BD,Both,System,SR-1362,Cutting Sage Rd,N, ,N, ,40001362048,0.030000000000000,0.060000000000000,0.131000000000000,0.161000000000000,40001374048,40001373048, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,12/31/1991 0:00:00, , , , ,0.000000000000000,0, ,7,,0, ,12/31/1999 0:00:00, , ,RS,0,0,Grass,0, ,0,0, ,0,0,, ,0,0, ,30,0,Grass,0, ,0,0,20,0,,0, ,0.000000000000000,Bitum,18,1,2, ,0, ,0, , ,0,, ,0,0,180.649611848999996,30886,30886,1,189.529020027000001,0.692616464252000
913,46644,1,028,028,4,1285,0,0,BD,Both,System,SR-1285,Tarpon Dr,N, ,N, ,40001285028,0.140000000000000,0.280000000000000,0.130000000000000,0.270000000000000,40001283028,40001284028, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,12/31/1980 0:00:00, , , , ,0.000000000000000,0, ,7,,0, ,, , , ,0,0,Grass,6, ,0,0, ,0,0,, ,0,0, ,60,0,Grass,6, ,0,0,55,0,,0, ,0.000000000000000,Bitum,18,1,2, ,0, ,0, , ,0,, ,0,0,761.649142292999954,30886,30886,1,189.529020027000001,0.692616464252000
914,46711,1,028,028,5,99373,0,0,BD,Both,Non-System,NS-99373,Dory Ln, , , , ,50099373028,0.062403000000000,0.124806000000000,0.131267000000000,0.193670000000000,50099651028,50098191028, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,, , , , ,0.000000000000000,0, ,7,,0, ,, , , ,0,0, ,0, ,0,0, ,0,0,, ,98,0, ,0,0, ,0, ,0,0,0,0,,0, ,0.000000000000000,Bitum,0,1,2, ,0, ,0, , ,0,, ,0,0,329.487893644999986,30886,30886,1,189.529020027000001,0.692616464252000
915,46928,1,028,028,5,98431,0,0,BD,Both,Non-System,NS-98431,Hammock Dr, , , , ,50098431028,0.036168000000000,0.072336000000000,0.131158000000000,0.167326000000000,50098116028,50098432028, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,, , , , ,0.000000000000000,0, ,7,,0, ,, , , ,0,0, ,0, ,0,0, ,0,0,, ,98,0, ,0,0, ,0, ,0,0,0,0,,0, ,0.000000000000000,Bitum,0,1,2, ,0, ,2,0126,Manteo,0,,Urban Cluster,44965,3,190.961657406999990,30886,30886,1,189.529020027000001,0.692616464252000
916,47057,1,048,048,5,99987,0,0,BD,Both,Non-System,NS-99987,Mattamuskeet Refuge Rd, , ,A,2020,50099987048,2.131906000000000,2.131906000000000,0.134716000000000,2.266622000000000,50099817048,30000094048, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,, , , , ,0.000000000000000,0, ,7,,0, ,, , , ,0,0, ,0, ,0,0, ,0,0,, ,60,0, ,0,0, ,0, ,0,0,0,0,,0, ,0.000000000000000, ,0,1,0, ,0, ,0, , ,0,, ,0,0,11257.057799899999736,30886,30886,1,189.529020027000001,0.692616464252000
917,47166,1,028,028,4,1470,0,0,BD,Both,System,SR-1470,Ocean Spray Rd,N, ,N, ,40001470028,0.042264000000000,0.084528000000000,0.132576000000000,0.174840000000000,50098672028,50099339028, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,12/31/1995 0:00:00, , , , ,0.000000000000000,0, ,7,,0, ,12/31/2000 0:00:00, , ,IP,0,0,Grass,0, ,0,0, ,0,0,, ,0,0, ,40,0,Grass,0, ,0,0,55,0,,0, ,0.000000000000000,Bitum,18,1,2, ,0, ,0, , ,0,, ,0,0,226.041179354000008,30886,30886,1,189.529020027000001,0.692616464252000
918,47212,1,028,028,5,98851,0,0,BD,Both,Non-System,NS-98851,No Name, , , , ,50098851028,0.012722000000000,0.012722000000000,0.132764000000000,0.145486000000000,Pseudo,40001243028, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,, , , , ,0.000000000000000,0, ,7,,0, ,, , , ,0,0, ,0, ,0,0, ,0,0,, ,98,0, ,0,0, ,0, ,0,0,0,0,,0, ,0.000000000000000,Bitum,0,1,1, ,0, ,3,0151,Nags Head,0,,Urban Cluster,44965,3,67.173191329100007,30886,30886,1,189.529020027000001,0.692616464252000
919,47254,1,028,028,4,1340,0,0,BD,Both,System,SR-1340, ,N, ,A,2012,40001340028,0.013365000000000,0.026730000000000,0.135635000000000,0.149000000000000,50099648028,DEAD-END, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,12/31/1995 0:00:00, , , , ,0.000000000000000,0, ,7,,0, ,, , , ,0,0,Grass,0, ,0,0, ,0,0,, ,0,0, ,30,0,Grass,0, ,0,0,55,0,,0, ,0.000000000000000,Bitum,16,1,2, ,0, ,0, , ,0,, ,0,0,70.584165919599997,30886,30886,1,189.529020027000001,0.692616464252000
920,47302,1,028,028,5,98248,0,0,BD,Both,Non-System,NS-98248,Sailfish Dr, , , , ,50098248028,0.171143000000000,0.342286000000000,0.135293000000000,0.306436000000000,50098873028,50098867028, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,, , , , ,0.000000000000000,0, ,7,,0, ,, , , ,0,0, ,0, ,0,0, ,0,0,, ,98,0, ,0,0, ,0, ,0,0,0,0,,0, ,0.000000000000000,Bitum,0,1,2, ,0, ,2,0126,Manteo,0,,Urban Cluster,44965,3,903.606787609999969,30886,30886,1,189.529020027000001,0.692616464252000
921,47474,1,028,028,4,1219,0,0,BD,Both,System,SR-1219,Schoolhouse Rd,N, ,N, ,40001219028,0.028138000000000,0.056276000000000,0.136000000000000,0.164138000000000,40001491028,50098438028, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,12/31/1954 0:00:00, , , , ,0.000000000000000,0, ,7,,0, ,, , , ,0,0, ,0, ,0,0, ,0,0,, ,0,0, ,60,0, ,0, ,0,0,25,0,,0, ,0.000000000000000,Bitum,16,1,2, ,0, ,0, , ,0,,Urban Cluster,44965,3,148.588082767999992,30886,30886,1,189.529020027000001,0.692616464252000
922,47550,1,028,028,4,1411,0,0,BD,Both,System,SR-1411,Lullaby Ln,N, ,N, ,40001411028,0.072571000000000,0.145142000000000,0.137788000000000,0.210359000000000,50099609028,50098583028, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,12/31/1987 0:00:00, , , , ,0.000000000000000,0, ,7,,0, ,12/31/1991 0:00:00, , ,IP,0,0,Grass,2, ,0,0, ,0,0,, ,0,0, ,30,0,Grass,2, ,0,0,55,0,,0, ,0.000000000000000,Bitum,16,1,2, ,0, ,0, , ,0,, ,0,0,382.476929724000001,30886,30886,1,189.529020027000001,0.692616464252000
923,47579,1,028,028,4,1401,0,0,OI,One-way,System,SR-1401,Snug Harbor Dr,N, ,A,2012,40001401028,0.134000000000000,0.134000000000000,0.138000000000000,0.272000000000000,40401401028,40401401028, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,12/31/1984 0:00:00, , , , ,0.000000000000000,0, ,7,,0, ,, , , ,0,0,Grass,0, ,0,0, ,0,0,, ,0,0, ,50,0,Grass,0, ,0,0,25,0,,0, ,0.000000000000000,Bitum,18,1,1, ,0, ,0, , ,0,, ,0,0,707.579810820000034,30886,30886,1,189.529020027000001,0.692616464252000
924,47737,1,028,028,5,98401,0,0,BD,Both,Non-System,NS-98401,John Borden St, , , , ,50098401028,0.061915000000000,0.061915000000000,0.136506000000000,0.198421000000000,50099762028,50099763028, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,, , , , ,0.000000000000000,0, ,7,,0, ,, , , ,0,0, ,0, ,0,0, ,0,0,, ,4,0, ,0,0, ,0, ,0,0,0,0,,0, ,0.000000000000000, ,0,1,0, ,0, ,2,0126,Manteo,0,,Urban Cluster,54199,3,326.911630706999972,30886,30886,1,189.529020027000001,0.692616464252000
925,47906,1,048,048,4,1168,0,0,BD,Both,System,SR-1168,Firetower Rd,N, ,N, ,40001168048,0.294808000000000,0.589616000000000,0.138192000000000,0.433000000000000,Pseudo,50099955048, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,12/31/1930 0:00:00, , , , ,0.000000000000000,0, ,7,,0, ,12/31/1971 0:00:00, , ,RS,0,0,Grass,4, ,0,0, ,0,0,, ,0,0, ,100,0,Grass,4, ,0,0,55,0,,0, ,0.000000000000000,AC_JCP,22,1,2, ,0, ,0, , ,0,, ,0,0,1554.739691459999904,30886,30886,1,189.529020027000001,0.692616464252000
926,48066,1,028,028,4,1237,0,0,BD,Both,System,SR-1237,Kohler Dr,N, ,A,2012,40001237028,0.067449000000000,0.134898000000000,0.139357000000000,0.206806000000000,50098561028,50098644028, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000,850,2020,0,0,0, ,12/31/1930 0:00:00, , , , ,0.000000000000000,0, ,7,,0, ,12/31/1983 0:00:00, , ,RS,0,0,Grass,4, ,0,0, ,0,0,, ,0,0, ,0,0,Grass,4, ,0,0,25,0,,0, ,0.000000000000000,Bitum,18,1,2, ,0, ,0, , ,0,, ,0,0,356.532463892999999,30886,30886,1,189.529020027000001,0.692616464252000
927,48166,1,048,048,4,1324,0,0,BD,Both,System,SR-1324,Back Rd,N, ,N, ,40001324048,0.001363000000000,0.002726000000000,0.140000000000000,0.141363000000000,40001343048,50099922048, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,12/31/1950 0:00:00, , , , ,0.000000000000000,0, ,7,,0, ,12/31/1985 0:00:00, , ,RS,0,0,Grass,2, ,0,0, ,0,0,, ,0,0, ,0,0,Grass,2, ,0,0,20,0,,0, ,0.000000000000000,Bitum,18,1,2, ,0, ,0, , ,0,, ,0,0,6.835263290050000,30886,30886,1,189.529020027000001,0.692616464252000
928,48180,1,028,028,4,1103,0,0,BD,Both,System,SR-1103,Buffalo City Rd,N, ,A,2012,40001103028,0.126609000000000,0.253218000000000,0.139981000000000,0.266590000000000,50098792028,50098382028, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,12/31/1930 0:00:00, , , , ,0.000000000000000,0, ,7,,0, ,, , , ,0,0, ,0, ,0,0, ,0,0,, ,0,0, ,0,0, ,0, ,0,0,55,0,,0, ,0.000000000000000,Unpaved,16,1,2, ,0, ,0, , ,0,, ,0,0,668.407494799999995,30886,30886,1,189.529020027000001,0.692616464252000
929,48208,1,048,048,4,1341,0,0,BD,Both,System,SR-1341,Trent Rd,N, ,N, ,40001341048,0.013566000000000,0.027132000000000,0.142203000000000,0.155769000000000,50099938048,Pseudo, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,12/31/1970 0:00:00, , , , ,0.000000000000000,0, ,7,,0, ,12/31/1985 0:00:00, , ,RS,0,0,Grass,4, ,0,0, ,0,0,, ,0,0, ,40,0,Grass,4, ,0,0,20,0,,0, ,0.000000000000000,Bitum,16,1,2, ,0, ,0, , ,0,, ,0,0,71.227853982900001,30886,30886,1,189.529020027000001,0.692616464252000
930,48212,1,028,028,4,1272,0,0,BD,Both,System,SR-1272,Elizabeth Ave,N, ,A,2012,40001272028,0.139109000000000,0.278218000000000,0.142000000000000,0.281109000000000,40001430028,Pseudo, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,12/31/1977 0:00:00, , , , ,0.000000000000000,0, ,7,,0, ,12/31/1997 0:00:00, , ,RS,0,0,Grass,4, ,0,0, ,0,0,, ,0,0, ,60,0,Grass,4, ,0,0,55,0,,0, ,0.000000000000000,Bitum,18,1,2, ,0, ,0, , ,0,, ,0,0,735.154770915999961,30886,30886,1,189.529020027000001,0.692616464252000
931,48265,1,048,048,4,1104,0,0,BD,Both,System,SR-1104,Goshen Rd,N, ,N, ,40001104048,0.078000000000000,0.156000000000000,0.142000000000000,0.220000000000000,Pseudo,Pseudo, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000,80,2020,0,0,0, ,12/31/1930 0:00:00, , , , ,0.000000000000000,0, ,6,,0, ,, , , ,0,0,Grass,5, ,0,0, ,0,0,, ,0,0, ,0,0,Grass,5, ,0,0,55,0,,0, ,0.000000000000000,AC_AC,18,1,2, ,0, ,0, , ,0,, ,0,0,415.514924744999973,30886,30886,1,189.529020027000001,0.692616464252000
932,48344,1,028,028,4,1276,0,0,BD,Both,System,SR-1276,Woodall Way,N, ,A,2012,40001276028,0.036435000000000,0.072870000000000,0.139565000000000,0.176000000000000,50099592028,40001505028, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,12/31/1980 0:00:00, , , , ,0.000000000000000,0, ,7,,0, ,12/31/1989 0:00:00, , ,RS,0,0,Grass,4, ,0,0, ,0,0,, ,0,0, ,30,0,Grass,4, ,0,0,55,0,,0, ,0.000000000000000,Bitum,20,1,2, ,0, ,0, , ,0,, ,0,0,192.625671694999994,30886,30886,1,189.529020027000001,0.692616464252000
933,48390,1,048,048,4,1324,0,0,BD,Both,System,SR-1324,Back Rd,N, ,N, ,40001324048,0.078637000000000,0.157274000000000,0.141363000000000,0.220000000000000,50099922048,40001341048, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,12/31/1950 0:00:00, , , , ,0.000000000000000,0, ,7,,0, ,12/31/1985 0:00:00, , ,RS,0,0,Grass,2, ,0,0, ,0,0,, ,0,0, ,0,0,Grass,2, ,0,0,20,0,,0, ,0.000000000000000,Bitum,18,1,2, ,0, ,0, , ,0,, ,0,0,394.379651432000003,30886,30886,1,189.529020027000001,0.692616464252000
934,48738,1,028,028,5,98133,0,0,BD,Both,Non-System,NS-98133,Winsor Pl, , , , ,50098133028,0.047418000000000,0.047418000000000,0.144877000000000,0.192295000000000,50099918028,50099153028, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,, , , , ,0.000000000000000,0, ,7,,0, ,, , , ,0,0, ,0, ,0,0, ,0,0,, ,4,0, ,0,0, ,0, ,0,0,0,0,,0, ,0.000000000000000, ,0,1,0, ,0, ,3,0155,Kitty Hawk,0,,Urban Cluster,44965,3,250.362601729999994,30886,30886,1,189.529020027000001,0.692616464252000
935,48804,1,028,028,4,1225,0,0,BD,Both,System,SR-1225,Williams Rd,N, ,N, ,40001225028,0.073333000000000,0.146666000000000,0.146667000000000,0.220000000000000,Pseudo,50098654028, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000,100,2020,0,0,0, ,12/31/1948 0:00:00, , , , ,0.000000000000000,0, ,7,,0, ,, , , ,0,0,Grass,3, ,0,0, ,0,0,, ,0,0, ,0,0,Grass,3, ,0,0,55,0,,0, ,0.000000000000000,Bitum,16,1,2, ,0, ,0, , ,0,, ,0,0,395.450790333999976,30886,30886,1,189.529020027000001,0.692616464252000
936,48840,1,028,028,4,1226,0,0,BD,Both,System,SR-1226,Mcmullen Rd,N, ,N, ,40001226028,0.116246000000000,0.232492000000000,0.143754000000000,0.260000000000000,50099656028,40001503028, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,12/31/1930 0:00:00, , , , ,0.000000000000000,0, ,7,,0, ,12/31/1983 0:00:00, , ,RS,0,0,Grass,3, ,0,0, ,0,0,, ,0,0, ,60,0,Grass,3, ,0,0,25,0,,0, ,0.000000000000000,Bitum,18,1,2, ,0, ,0, , ,0,, ,0,0,609.958161755999981,30886,30886,1,189.529020027000001,0.692616464252000
937,49210,1,048,048,4,1138,0,0,BD,Both,System,SR-1138,Rose Bay Loop,N, ,N, ,40001138048,0.146500000000000,0.293000000000000,0.146500000000000,0.293000000000000,Pseudo,20000264048, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,12/31/1951 0:00:00, , , , ,0.000000000000000,0, ,7,,0, ,12/31/1991 0:00:00, , ,IP,0,0,Grass,4, ,0,0, ,0,0,, ,0,0, ,0,0,Grass,4, ,0,0,55,0,,0, ,0.000000000000000,Bitum,18,1,2, ,0, ,0, , ,0,, ,0,0,772.888861151000015,30886,30886,1,189.529020027000001,0.692616464252000
938,49382,1,028,028,4,1229,0,0,BD,Both,System,SR-1229,North End Rd,N, ,N, ,40001229028,0.170428000000000,0.340856000000000,0.149572000000000,0.320000000000000,50098661028,40001271028, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,12/31/1954 0:00:00, , , , ,0.000000000000000,0, ,7,,0, ,12/31/1983 0:00:00, , ,RS,0,0,Grass,4, ,0,0, ,0,0,, ,0,0, ,0,0,Grass,4, ,0,0,55,0,,0, ,0.000000000000000,Bitum,16,1,2, ,0, ,0, , ,0,, ,0,0,896.095776580000006,30886,30886,1,189.529020027000001,0.692616464252000
